State,District,District Code,Mandal,Mandal Code,Village,Village (Native),Native Source,Village Code,Pincode,Category,Status
Andhra Pradesh,Vizianagaram,521,Badangi,4820,Gudepuvalasa,గుడెపువలస,authoritative,582537,535578,,
Andhra Pradesh,Vizianagaram,521,Bhogapuram,4840,Gudepuvalasa,గుడెపువలస,authoritative,583239,535216,,
Andhra Pradesh,Sri Sathya Sai,754,Gudibanda,5352,Gudibanda,గుడిబండ,authoritative,595384,515271,,
Andhra Pradesh,Annamayya,753,Kalakada,5371,Gudibanda,గుడిబండ,authoritative,595669,517236,,
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,K Gangavaram,4929,Gudigalla Bhaga,గుడిగల్ల భాగ,authoritative,587715,533263,,
Andhra Pradesh,Eluru,748,Denduluru,4967,Gudigunta,గుడిగుంట,transliterated,588451,534452,,
Andhra Pradesh,Kurnool,511,Yemmiganur,5254,Gudikal,గుడికళ్,authoritative,593834,518360,,
Andhra Pradesh,Kurnool,511,Kowthalam,5252,Gudikambali,గుడికుంబళి,authoritative,593772,518333,,
Andhra Pradesh,Visakhapatnam,520,Anandapuram,4863,Gudilova,గుడిలోవ,authoritative,586097,531173,,
Andhra Pradesh,Tirupati,752,Yerpedu,5377,Gudimallam,గుడిమల్లం,authoritative,595806,517526,,
Andhra Pradesh,Alluri Sitharama Raju,745,Gudem Kotha Veedhi,4850,Gudimamidi,గుడిమామిడి,transliterated,585402,531133,,
Andhra Pradesh,Prakasam,517,Ongole Urban,7430,Gudimella Padu,గుడిమెల్ల పాడు,transliterated,591334,523262,,
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Malikipuram,4938,Gudimellanka,గుడిమెల్లంక,authoritative,587842,533253,,
Andhra Pradesh,Ntr,749,Chandarlapadu,5008,Gudimetla,గుడిమెట్ల,authoritative,589168,521182,,
Andhra Pradesh,Markapuram,790,Racherla,5132,Gudimetla,గుడిమెట్ల,authoritative,591180,523356,,
Andhra Pradesh,Ntr,749,Chandarlapadu,5008,Gudimetlapalem,గుడిమెట్లపాలెం,transliterated,589175,521182,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Udayagiri,5154,Gudinarava,గూడినరావ,transliterated,591631,524236,,
Andhra Pradesh,Palnadu,751,Krosuru,5051,Gudipadu,గుడిపాడు,authoritative,589927,522410,,
Andhra Pradesh,Prakasam,517,Donakonda,5102,Gudipadu,గుడిపాడు,authoritative,590642,523305,,
Andhra Pradesh,Markapuram,790,Kanigiri,5136,Gudipadu,గుడిపాడు,authoritative,591263,523111,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Anumasamudrampeta,5165,Gudipadu,గుడిపాడు,authoritative,591830,524234,,
Andhra Pradesh,Y.S.R. Kadapa,504,Duvvur,5203,Gudipadu,గుడిపాడు,authoritative,592917,516175,,
Andhra Pradesh,Kurnool,511,Gudur,5257,Gudipadu,గుడిపాడు,authoritative,593879,518466,,
Andhra Pradesh,Nandyal,755,Peapully,5294,Gudipadu,గుడిపాడు,authoritative,594472,518221,,
Andhra Pradesh,Chittoor,503,Gudipala,5431,Gudipala,గుడిపాల,authoritative,597080,517132,,
Andhra Pradesh,Sri Sathya Sai,754,Somandepalli,5363,Gudipalle,గుడిపల్లె,transliterated,595543,515122,,
Andhra Pradesh,Chittoor,503,Venkatagirikota,5424,Gudipalle,గుడిపల్లె,transliterated,596785,517424,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Nellore Rural,5177,Gudipallipadu,గుడిపల్లిపాడు,authoritative,592098,524314,,
Andhra Pradesh,Palnadu,751,Sattenapalli,5058,Gudipudi,గుడిపూడి,authoritative,590028,522402,,
Andhra Pradesh,Bapatla,750,Bapatla,5093,Gudipudi,గుడిపూడి,authoritative,590462,522310,,
Andhra Pradesh,Polavaram,791,Maredumilli,4884,Gudisa,గుడిస,authoritative,586533,533295,,
Andhra Pradesh,Parvathipuram Manyam,743,Palakonda,4784,Gudivada,గుడివాడ,authoritative,580750,532440,,
Andhra Pradesh,Srikakulam,519,Kotabommali,4791,Gudivada,గుడివాడ,authoritative,581053,532203,,
Andhra Pradesh,Vizianagaram,521,Gajapathinagaram,4825,Gudivada,గుడివాడ,authoritative,582731,535270,,
Andhra Pradesh,Vizianagaram,521,Vepada,4832,Gudivada,గుడివాడ,authoritative,583023,535281,,
Andhra Pradesh,Vizianagaram,521,Bhogapuram,4840,Gudivada,గుడివాడ,authoritative,583245,531162,,
Andhra Pradesh,Anakapalli,744,S.Rayavaram,4882,Gudivada,గుడివాడ,authoritative,586494,531083,,
Andhra Pradesh,Kakinada,746,Peddapuram,4903,Gudivada,గుడివాడ,authoritative,587351,533437,,
Andhra Pradesh,Guntur,506,Tenali,5078,Gudivada,గుడివాడ,authoritative,590290,522307,,
Andhra Pradesh,Alluri Sitharama Raju,745,Paderu,4847,Gudivada (Ct),గుడివాడ (సీటీ),transliterated,584800,531024,,
Andhra Pradesh,Krishna,510,Gudivada,5021,Gudivada (R),గుదివాడ (ర్),transliterated,589447,521301,,
Andhra Pradesh,Parvathipuram Manyam,743,Balijipeta,4815,Gudivada Agraharam,గుడివాడ,authoritative,580792,535557,,
Andhra Pradesh,Eluru,748,Eluru Rural,4966,Gudivakalanka,గుడివాకలంక,authoritative,588432,534004,,
Andhra Pradesh,Alluri Sitharama Raju,745,Gudem Kotha Veedhi,4850,Gudiwada,గుడివాడ,transliterated,585453,531133,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Kaligiri,5160,Gudladona,గుడ్లదోన,authoritative,591754,524225,,
Andhra Pradesh,Chittoor,503,Kuppam,5427,Gudlakadirepalle,గుడ్లకదిరేపల్లె,transliterated,596937,517425,,
Andhra Pradesh,Chittoor,503,Kuppam,5427,Gudlanayanipalle,గుడ్లనాయనిపల్లె,transliterated,596947,517425,,
Andhra Pradesh,Krishna,510,Gudlavalleru,5029,Gudlavalleru,గుడ్లవల్లేరు,authoritative,589606,521356,,
Andhra Pradesh,Annamayya,753,Lakkireddipalli,5240,Gudlavaripalle,గుడ్లవారిపల్లె,transliterated,593546,516267,,
Andhra Pradesh,Prakasam,517,Gudluru,5151,Gudluru,గుడ్లూరు,authoritative,591580,523281,,
Andhra Pradesh,Annamayya,753,Mulakalacheruvu,5367,Gudupalle,గుడుపల్లె,authoritative,595602,517390,,
Andhra Pradesh,Chittoor,503,Gudupalle,5426,Gudupalle,గుడుపల్లె,authoritative,596875,517426,,
Andhra Pradesh,Kurnool,511,Gudur,5257,Gudur,గూడూరు,authoritative,593877,518466,,
Andhra Pradesh,Y.S.R. Kadapa,504,Kadapa,5230,Gudur,గూడూరు,authoritative,930468,516001,,
Andhra Pradesh,Polavaram,791,Chinturu,4732,Guduru,గూడూరు,authoritative,579206,533347,,
Andhra Pradesh,Krishna,510,Guduru,5031,Guduru,గూడూరు,authoritative,589673,521149,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Gudur,5184,Guduru (East) (Og),గుడూరు (ఈస్ట్) (ఒగ్),transliterated,592230,524101,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Gudur,5184,Guduru (West) (Og),గుడూరు (వెస్ట్) (ఒగ్),transliterated,592231,524101,,
Andhra Pradesh,Markapuram,790,Komarolu,5134,Guduru Moravai Palle,గుడూరు మొరవై పల్లె,transliterated,591208,523369,,
Andhra Pradesh,Ntr,749,Ibrahimpatnam,5009,Gudurupadu,గుడురుపాడు,transliterated,589202,521456,,
Andhra Pradesh,Srikakulam,519,Jalumuru,4792,Guggili,గుగ్గిలి,authoritative,581138,532432,,
Andhra Pradesh,Alluri Sitharama Raju,745,Araku Valley,4844,Gugguda,గుగ్గుడ,transliterated,584044,531149,,
Andhra Pradesh,Ananthapuramu,502,Narpala,5328,Gugudu,గూగూడు,authoritative,595064,515425,,
Andhra Pradesh,Parvathipuram Manyam,743,Komarada,4807,Gujjabadi,గుజ్జబడి,transliterated,581736,535521,,
Andhra Pradesh,Y.S.R. Kadapa,504,Atlur,5227,Gujjalavaripalle,గుజ్జలవారిపల్లె,transliterated,593352,516501,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Gujjali,గుజ్జాలి,transliterated,584373,535273,,
Andhra Pradesh,Vizianagaram,521,Gurla,4828,Gujjangivalasa,గుజ్జంగివలస,authoritative,582859,535217,,
Andhra Pradesh,Parvathipuram Manyam,743,Seethampeta,4770,Gujji,గుజ్జి,authoritative,580013,532460,,
Andhra Pradesh,Polavaram,791,Maredumilli,4884,Gujjumamidivalasa,గుజ్జుమామిడివలస,transliterated,586574,533295,,
Andhra Pradesh,Srikakulam,519,Saravakota,4788,Gujjuvada,గుజ్జువాడ,transliterated,580924,532426,,
Andhra Pradesh,Parvathipuram Manyam,743,Kurupam,4809,Gujjuvai,గుజ్జువై,transliterated,581959,535534,,
Andhra Pradesh,Nandyal,755,Banaganapalli,5288,Gulam Nabipeta,గులాం నబీపేట,authoritative,594392,518124,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Gulamalapalle,గులామాలపల్లె,transliterated,584383,531151,,
Andhra Pradesh,Nandyal,755,Banaganapalli,5288,Gulamaliabad,గులాంఅలియాబాద్,authoritative,594371,518124,,
Andhra Pradesh,Ananthapuramu,502,Vajrakarur,5316,Gulapalem,గులపాలెం,transliterated,594866,515842,,
Andhra Pradesh,Eluru,748,T.Narasapuram,4946,Gulapalle,గులపల్లె,transliterated,587998,534467,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Sydapuram,5185,Gulimcherla,గులించెర్ల,authoritative,592243,524407,,
Andhra Pradesh,Alluri Sitharama Raju,745,Paderu,4847,Gulimiddhachatru,గులిమిద్ధచత్రు,transliterated,584723,531024,,
Andhra Pradesh,Ananthapuramu,502,Pamidi,5315,Gulimikondla @ G.Kottala,జీ.కొట్టాల,authoritative,594846,515775,,
Andhra Pradesh,Vizianagaram,521,Cheepurupalli,4827,Gulivindada Agraharam,గులివిందడ అగ్రహారం,transliterated,582799,535125,,
Andhra Pradesh,Vizianagaram,521,Regidi Amadalavalasa,4786,Gulla Padu,గుల్ల పాడు,transliterated,580839,532123,,
Andhra Pradesh,Nandyal,755,Koilakuntla,5296,Gulladurthi,గుల్లదుర్తి,authoritative,594508,518134,,
Andhra Pradesh,Parvathipuram Manyam,743,Gummalakshmipuram,4808,Gullalanka,గుల్లాలంక,transliterated,581887,535523,,
Andhra Pradesh,Visakhapatnam,520,Mulagada,6839,Gullalapalem,గుల్లాలపాలెం,transliterated,929909,530011,,
Andhra Pradesh,Ntr,749,Gampalagudem,4996,Gullapudi,గుల్లపూడి,authoritative,588954,521403,,
Andhra Pradesh,Eluru,748,Musunuru,5002,Gullapudi,గుల్లపూడి,authoritative,589034,521213,,
Andhra Pradesh,Vizianagaram,521,Santhakaviti,4795,Gullaseetharama Puram,గుల్లసీతారామ పురం,transliterated,581260,532123,,
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Gulleluputtu,గుల్లెలుపుట్టు,authoritative,583665,531040,,
Andhra Pradesh,Anakapalli,744,K.Kotapadu,4860,Gullepalle,గుల్లెపల్లె,transliterated,586019,531034,,
Andhra Pradesh,Polavaram,791,Vararamachandrapuram,4733,Gulletiwada,గుల్లెతివాడ,transliterated,579244,533347,,
Andhra Pradesh,Alluri Sitharama Raju,745,Paderu,4847,Gulli,గుల్లి,authoritative,584736,531024,,
Andhra Pradesh,Alluri Sitharama Raju,745,Paderu,4847,Gullipalle,గుల్లిపల్లి,authoritative,584751,531024,,
Andhra Pradesh,Parvathipuram Manyam,743,Seethampeta,4770,Gulumuru,గులుమూరు,authoritative,580055,532443,,
Andhra Pradesh,Srikakulam,519,Hiramandalam,4783,Gulumuru,గులుమూరు,authoritative,580694,532459,,
Andhra Pradesh,Kurnool,511,Halaharvi,5273,Gulyam,గుల్యం,authoritative,594135,518348,,
Andhra Pradesh,Ananthapuramu,502,Kambadur,5334,Gulyam,గుల్యం,authoritative,595138,515765,,
Andhra Pradesh,Parvathipuram Manyam,743,Seethampeta,4770,Gumada,గుమడ,authoritative,579994,532455,,
Andhra Pradesh,Parvathipuram Manyam,743,Komarada,4807,Gumada,గుమడ,authoritative,581792,535521,,
Andhra Pradesh,Srikakulam,519,Laveru,4804,Gumadam,గుమదం,authoritative,581625,532407,,
Andhra Pradesh,Vizianagaram,521,Bondapalli,4829,Gumadam,గుమదం,authoritative,582882,535221,,
Andhra Pradesh,Parvathipuram Manyam,743,Salur,4817,Gumadam,గుమదం,authoritative,930486,535593,,
Andhra Pradesh,Parvathipuram Manyam,743,Komarada,4807,Gumadangi,గుమదంగి,transliterated,581731,535521,,
Andhra Pradesh,Parvathipuram Manyam,743,Kurupam,4809,Gumma,గుమ్మ,authoritative,581947,535523,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Gumma,గుమ్మ,authoritative,584274,535145,,
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Gumma @ Digagumma,గుమ్మ @ దిగగుమ్మ,transliterated,583293,531040,,
Andhra Pradesh,Ntr,749,Penuganchiprolu,4992,Gummadidurru,గుమ్మడిదుర్రు,authoritative,588862,521190,,
Andhra Pradesh,Alluri Sitharama Raju,745,Hukumpeta,4846,Gummadiganduva,గుమ్మడిగండువ,authoritative,584539,531077,,
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Gummadigondi,గుమ్మలగొండి,authoritative,585099,531029,,
Andhra Pradesh,Alluri Sitharama Raju,745,Hukumpeta,4846,Gummadigunta,గుమ్మడిగుంట,transliterated,584568,531077,,
Andhra Pradesh,Tirupati,752,Thottambedu,5379,Gummadigunta,గుమ్మడిగుంట,transliterated,595896,517642,,
Andhra Pradesh,Alluri Sitharama Raju,745,Koyyuru,4851,Gummadimanupalem,గుమ్మడిమానుపాలెం,authoritative,585649,531087,,
Andhra Pradesh,Ananthapuramu,502,Gummagatta,5319,Gummagatta,గుమ్మగట్ట,authoritative,594927,515863,,
Andhra Pradesh,Alluri Sitharama Raju,745,Gudem Kotha Veedhi,4850,Gummalagondi,గుమ్మలగొంది,transliterated,585483,531133,,
Andhra Pradesh,Parvathipuram Manyam,743,Gummalakshmipuram,4808,Gummalakshmipuram,గుమ్మలక్ష్మీపురం,transliterated,581913,535523,,
Andhra Pradesh,Markapuram,790,Pamur,5146,Gummalampadu,గుమ్మలంపాడు,authoritative,591479,523230,,
Andhra Pradesh,Alluri Sitharama Raju,745,Koyyuru,4851,Gummalapalem,గుమ్మలపాలెం,authoritative,585679,531087,,
Andhra Pradesh,East Godavari,505,Gokavaram,4897,Gummalladuddi,గుమ్మల్లదుద్ది,transliterated,587229,533289,,
Andhra Pradesh,West Godavari,523,Poduru,4982,Gummaluru,గుమ్మలూరు,transliterated,588709,534267,,
Andhra Pradesh,West Godavari,523,Attili,4973,Gummampadu,గుమ్మంపాడు,transliterated,588551,534225,,
Andhra Pradesh,Palnadu,751,Bollapalli,5061,Gummanampadu,గుమ్మనంపాడు,authoritative,590058,522614,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Gummanti,గుమ్మంటి,authoritative,584345,531030,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Gummanti,గుమ్మంటి,authoritative,584372,531030,,
Andhra Pradesh,Kurnool,511,Chippagiri,5291,Gummanur,గుమ్మనూరు,authoritative,594433,518396,,
Andhra Pradesh,Srikakulam,519,Saravakota,4788,Gummapadu,గుమ్మంపాడు,authoritative,580939,532427,,
Andhra Pradesh,Polavaram,791,Y. Ramavaram,4886,Gummarapalem,గుమ్మరపాలెం,authoritative,586756,533483,,
Andhra Pradesh,Kakinada,746,Rowthulapudi,4891,Gummaregula,గుమ్మరేగుల,authoritative,587005,533446,,
Andhra Pradesh,Annamayya,753,Beerongi Kothakota,5391,Gummasamudram,గుమ్మసముద్రం,transliterated,596125,517370,,
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Gummasiragamputtu,గుమ్మసిరాగంపుట్టు,transliterated,583381,531040,,
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Gummaveedhi,గుమ్మవీధి,transliterated,585106,531029,,
Andhra Pradesh,Anakapalli,744,Nathavaram,4852,Gummidigonda,గుమ్మిదిగొంద,transliterated,585730,531115,,
Andhra Pradesh,Parvathipuram Manyam,743,Kurupam,4809,Gummidiguda,గుమ్మిడిగూడ,transliterated,581995,535524,,
Andhra Pradesh,Parvathipuram Manyam,743,Kurupam,4809,Gummidiguda,గుమ్మిడిగూడ,transliterated,582030,535524,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Gummidipadu,గుమ్మిడిపాడు,transliterated,584417,531151,,
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Gummidipalem,గుమ్మిదిపాలెం,transliterated,585343,531111,,
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Alamuru,4925,Gummileru,గుమ్మిలేరు,authoritative,587658,533232,,
Andhra Pradesh,Alluri Sitharama Raju,745,Gudem Kotha Veedhi,4850,Gummirevulu,గుమ్మిరేవులు,transliterated,585436,531133,,
Andhra Pradesh,Eluru,748,Buttayagudem,4948,Gummuluru,గుమ్ములురు,transliterated,588043,534311,,
Andhra Pradesh,West Godavari,523,Akividu,4975,Gummuluru,గుమ్ములూరు,transliterated,588591,534235,,
Andhra Pradesh,Vizianagaram,521,Poosapatirega,4838,Gumpam,గుంపం,transliterated,583190,535204,,
Andhra Pradesh,Eluru,748,Kukunoor,4735,Gumpanapalle,గుంపనపల్లి,authoritative,579348,534444,,
Andhra Pradesh,Polavaram,791,Devipatnam,4885,Gumpanapalle,గుంపనపల్లి,authoritative,586625,533288,,
Andhra Pradesh,Nandyal,755,Sirvel,5286,Gumparamandinne,గుంపరమనదిన్నె,authoritative,594339,518573,,
Andhra Pradesh,West Godavari,523,Yelamanchili,4989,Gumparru,గుంపర్రు,authoritative,588795,534266,,
Andhra Pradesh,Polavaram,791,Maredumilli,4884,Gumpenagandi,గుంపెనగండి,transliterated,586537,533295,,
Andhra Pradesh,Parvathipuram Manyam,743,Gummalakshmipuram,4808,Gunada,గునదతీలెసు,authoritative,581830,535523,,
Andhra Pradesh,Ntr,749,Vijayawada North,6864,Gunadala,గునదల,transliterated,930369,520008,,
Andhra Pradesh,Ntr,749,Vijayawada East,6863,Gunadala (Part),గుణదళ (పార్ట్),transliterated,954872,520004,,
Andhra Pradesh,Parvathipuram Manyam,743,Komarada,4807,Gunadateelesu,గునదతీలెసు,transliterated,581760,535521,,
